_id,STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
602,25N03W11B001M,400428N1221665W001,TEH_11B001M screen interval 150 to 180 bgs,Screen: 150-180 ft,40.042815000,-122.166514000,NAD83,Unknown,252.100,,Unknown,Tehama,5-021.50,Red Bluff,255.00000,Observation,Part of a nested/multi-completion well,WCR2004-010558,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N03W11B001M,
603,25N03W11B002M,400428N1221665W002,TEH_11B002M screen interval 680 to 750 bgs,Screen: 680-750 ft,40.042815000,-122.166514000,NAD83,Unknown,252.030,,Unknown,Tehama,5-021.50,Red Bluff,789.00000,Observation,Part of a nested/multi-completion well,WCR2004-010558,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N03W11B002M,
604,25N03W11B003M,400428N1221665W003,TEH_11B003M screen interval 940 to 960 bgs,Screen: 940-960 ft,40.042815000,-122.166514000,NAD83,Unknown,252.050,,Unknown,Tehama,5-021.50,Red Bluff,1000.00000,Observation,Part of a nested/multi-completion well,WCR2004-010558,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N03W11B003M,
605,25N05W13P002M,400163N1223809W001,TEH_13P002M screen interval 875 to 895 ft bgs,TEH_13P002M,40.016371196,-122.380966390,WGS84,"Survey, 1m",466.470,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,915.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N05W13P002M,
606,25N05W13P003M,400163N1223809W002,TEH_13P003M screen interval 285 to 555 ft bgs,TEH_13P003M,40.016371196,-122.380966390,WGS84,"Survey, 1m",466.240,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,575.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N05W13P003M,
607,25N05W13P004M,400163N1223809W003,TEH_13P004M screen interval 230 to 280 ft bgs,TEH_13P004M,40.016371196,-122.380966390,WGS84,"Survey, 1m",465.880,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,300.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N05W13P004M,
608,25N05W13P005M,400163N1223809W004,TEH_13P005M screen interval 100 to 170 ft bgs,TEH_13P005M,40.016371196,-122.380966390,WGS84,"Survey, 1m",465.350,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,190.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N05W13P005M,
609,25N13E36F001M,399804N1204791W001,Thompson Creek MW 01,TC01,39.980439000,-120.479052040,WGS84,Unknown,5492.010,,OTHER,Plumas,5-058,Clover Valley,7.00000,Observation,Single Well,e0104645,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F001M,
610,25N13E36F002M,399789N1204796W001,Thompson Creek MW 02,TC02,39.978946000,-120.479587000,WGS84,Unknown,5486.960,,OTHER,Plumas,5-058,Clover Valley,24.00000,Observation,Single Well,e0104856,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F002M,
611,25N13E36F003M,399779N1204778W001,Thompson Creek MW 03,TC03,39.977934000,-120.477751000,WGS84,"Survey, 1m",5481.490,,OTHER,Plumas,5-058,Clover Valley,28.00000,Observation,Single Well,e0104869,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F003M,
612,25N13E36F004M,399796N1204782W001,Thompson Creek MW 10,TC10,39.979637000,-120.478203000,WGS84,Unknown,5485.510,,Unknown,Plumas,5-058,Clover Valley,24.00000,Observation,Single Well,e0109215,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36F004M,
613,25N13E36G001M,399774N1204755W001,Thompson Creek MW 09,TC09,39.977363000,-120.475535000,WGS84,Unknown,548.139,,Unknown,Plumas,5-058,Clover Valley,12.00000,Observation,Single Well,e0109227,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36G001M,
614,25N13E36K001M,399754N1204758W001,Thompson Creek MW 06,TC06,39.975440000,-120.475782000,WGS84,"Survey, 1m",5464.220,,Unknown,Plumas,5-058,Clover Valley,14.00000,Observation,Single Well,e0109237,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36K001M,
615,25N13E36K002M,399742N1204717W001,Thompson Creek MW 07,TC07,39.974172000,-120.471742000,WGS84,"Survey, 1m",5458.200,,Unknown,Plumas,5-058,Clover Valley,16.00000,Observation,Single Well,e0109257,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36K002M,
616,25N13E36K003M,399765N1204735W001,Thompson Creek MW 08,TC08,39.976526000,-120.473529000,WGS84,Unknown,5463.730,,Unknown,Plumas,5-058,Clover Valley,7.00000,Observation,Single Well,e0109269,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36K003M,
617,25N13E36L001M,399774N1204798W001,Thompson Creek MW 04,TC04,39.977357000,-120.479798000,WGS84,"Survey, 1m",547.558,,Unknown,Plumas,5-058,Clover Valley,18.00000,Observation,Single Well,e0109274,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36L001M,
618,25N13E36L002M,399765N1204774W001,Thompson Creek MW 05,TC05,39.976538000,-120.477381000,WGS84,"Survey, 1m",5469.240,,Unknown,Plumas,5-058,Clover Valley,21.00000,Observation,Single Well,e0109275,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N13E36L002M,
619,26N02W14G001M,401076N1220630W001,TEH_14G001M screen interval unknown,Screen: Unknown,40.107600000,-122.063000000,NAD83,"GPS, 10m",314.430,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,394.00000,Irrigation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W14G001M,
620,26N02W22E003M,400921N1220855W002,Dye Creek CWT- Deep screen 730-750 ft bgs,Dye Creek CWT- D,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.000,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,820.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E003M,
621,26N02W22E004M,410921N1210855W001,Dye Creek CWT- Int Deep screen: 560-570 620-630 660-670,Dye Creek CWT- ID,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.200,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-004,Big Valley,680.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E004M,
622,26N02W22E005M,400921N1220855W003,Dye Creek CWT- Int Shallow screen 100-110 190-200,Dye Creek CWT- IS,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.300,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,280.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E005M,
623,26N02W22E006M,400921N1220855W001,Dye Creek CWT- Shallow screen 40-50,Dye Creek CWT- S,40.092110140,-122.085546000,NAD83,"Survey, 1m",256.700,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,60.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22E006M,
624,26N02W22G002M,400937N1220759W001,TEH_22G002M screen interval unknown,Screen: Unknown,40.093700000,-122.075900000,NAD83,"GPS, 10m",270.220,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,146.00000,Observation,Single Well,369342,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22G002M,
625,26N02W22G003M,400938N1220761W001,TEH_22G003M screen interval unknown,Screen: Unknown,40.093800000,-122.076100000,NAD83,"GPS, 10m",270.120,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,546.00000,Observation,Single Well,369342,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W22G003M,
626,26N02W26F001M,400804N1220660W002,TEH_26F001M screen interval unknown,Screen: Unknown,40.080430000,-122.065966000,NAD83,"GPS, 10m",318.000,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.56,Los Molinos,780.00000,Unknown,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=26N02W26F001M,
627,26S13E13G001M,356697N1205235W001,SSJGSA-01 Shallow,SSJGSA-01 Shallow,35.669719350,-120.523549600,NAD83,"GPS, 10m",828.943,NAVD88,R.L. AT SURFACE,San Luis Obispo,3-004.06,Paso Robles Area,60.00000,Observation,Single Well,WCR2025-002521,https://wdl.water.ca.gov/StationDetails.aspx?Station=26S13E13G001M,
628,26S13E13G002M,356697N1205235W002,SSJGSA-01 Middle,SSJGSA-01 Middle,35.669700770,-120.523564300,NAD83,"GPS, 10m",829.000,NAVD88,R.L. AT SURFACE,San Luis Obispo,3-004.06,Paso Robles Area,235.00000,Observation,Part of a nested/multi-completion well,WCR2025-002517,https://wdl.water.ca.gov/StationDetails.aspx?Station=26S13E13G002M,
629,26S13E13G003M,356697N1205235W003,SSJGSA-01 Lower,SSJGSA-01 Lower,35.669700770,-120.523564300,NAD83,"GPS, 10m",829.000,NAVD88,R.L. AT SURFACE,San Luis Obispo,3-004.06,Paso Robles Area,432.00000,Observation,Part of a nested/multi-completion well,WCR2025-002517,https://wdl.water.ca.gov/StationDetails.aspx?Station=26S13E13G003M,
630,27N03W15N004M,401874N1221988W002,TEH_15N004M screen interval 680-700 & 730-750 ft bgs,Screen: 680-750 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.920,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,770.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N004M,
631,27N03W15N005M,401874N1221988W004,TEH_15N005M screen interval 510 to 550 ft bgs,Screen: 510-550 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.760,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,570.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N005M,
632,27N03W15N006M,401874N1221988W006,TEH_15N006M screen interval 290-300 & 320-340 ft bgs,Screen: 290-340 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.590,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,360.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N006M,
633,27N03W15N007M,401874N1221988W008,TEH_15N007M screen interval 110-120 & 170-210 ft bgs,Screen: 110-210 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.430,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,230.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N007M,
634,27N03W15N008M,401874N1221988W010,TEH_15N008M screen interval 65 to 85 ft bgs,Screen: 65-85 ft,40.187439000,-122.198787000,NAD83,"Survey, 1m",276.290,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.54,Antelope,95.00000,Observation,Part of a nested/multi-completion well,WCR2023-007525,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N03W15N008M,
635,27N14E26E003M,401708N1203760W001,LAS_26E003M screen interval 205 to 218 ft bgs,Screen: 205-218 ft,40.170859000,-120.376010000,NAD83,"GPS, 10m",4263.370,NAVD88,R.L. AT W.L.M.PT.,Lassen,6-004,Honey Lake Valley,221.00000,Observation,Single Well,797665,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N14E26E003M,
636,27N14E26E004M,401439N1202224W001,LAS_26E004M screen interval 110 to 130 ft bgs,Screen: 110-130 ft,40.170859000,-120.376010000,NAD83,"GPS, 10m",4263.320,NAVD88,R.L. AT W.L.M.PT.,Lassen,6-004,Honey Lake Valley,150.00000,Observation,Single Well,797665,https://wdl.water.ca.gov/StationDetails.aspx?Station=27N14E26E004M,
637,27S13E23C001M,355700N1205448W001,SLOGSA-01 Shallow,SLOGSA-01 Shallow,35.570098590,-120.544823000,NAD83,"GPS, 10m",1011.704,NAVD88,R.L. AT SURFACE,San Luis Obispo,3-004.06,Paso Robles Area,65.00000,Observation,Single Well,WCR2025-003448,https://wdl.water.ca.gov/StationDetails.aspx?Station=27S13E23C001M,
638,27S13E23C002M,355700N1205448W002,SLOGSA-01 Upper,SLOGSA-01 Upper,35.570098590,-120.544823000,NAD83,"GPS, 10m",1011.513,NAVD88,R.L. AT SURFACE,San Luis Obispo,3-004.06,Paso Robles Area,115.00000,Observation,Single Well,WCR2025-003449,https://wdl.water.ca.gov/StationDetails.aspx?Station=27S13E23C002M,
639,27S13E23C003M,355700N1205448W003,SLOGSA-01 Middle,SLOGSA-01 Middle,35.570054850,-120.544797200,NAD83,"GPS, 10m",1011.180,NAVD88,R.L. AT SURFACE,San Luis Obispo,3-004.06,Paso Robles Area,295.00000,Observation,Part of a nested/multi-completion well,WCR2025-003447,https://wdl.water.ca.gov/StationDetails.aspx?Station=27S13E23C003M,
640,27S13E23C004M,355700N1205448W004,SLOGSA-01 Lower,SLOGSA-01 Lower,35.570054850,-120.544797200,NAD83,"GPS, 10m",1011.180,NAVD88,R.L. AT SURFACE,San Luis Obispo,3-004.06,Paso Robles Area,595.00000,Observation,Part of a nested/multi-completion well,WCR2025-003447,https://wdl.water.ca.gov/StationDetails.aspx?Station=27S13E23C004M,
641,27S38E32C001M,355490N1179107W003,IWVGSA-01 DEEP,IWVGSA-01D,35.549043000,-117.910705000,NAD83,"Survey, 1m",0.000,,Unknown,Kern,6-054,Indian Wells Valley,1120.00000,Observation,Part of a nested/multi-completion well,WCR2021-006734,https://wdl.water.ca.gov/StationDetails.aspx?Station=27S38E32C001M,
642,27S38E32C002M,355490N1179107W002,IWVGSA-01 INTERMEDIATE,IWVGSA-01I,35.549043000,-117.910705000,NAD83,"Survey, 1m",0.000,,Unknown,Kern,6-054,Indian Wells Valley,897.00000,Observation,Part of a nested/multi-completion well,WCR2021-006734,https://wdl.water.ca.gov/StationDetails.aspx?Station=27S38E32C002M,
643,27S38E32C003M,355490N1179107W001,IWVGSA-01 SHALLOW,IWVGSA-01S,35.549043000,-117.910705000,NAD83,"Survey, 1m",0.000,,Unknown,Kern,6-054,Indian Wells Valley,490.00000,Observation,Part of a nested/multi-completion well,WCR2021-006734,https://wdl.water.ca.gov/StationDetails.aspx?Station=27S38E32C003M,
644,29N03W18M001M,403672N1222548W001,TEH_18M001M screen interval 125 to 234 bgs,Screen: 125-234 ft,40.367220000,-122.254839000,NAD83,Unknown,418.540,,Unknown,Tehama,5-006.01,Bowman,234.00000,Irrigation,Single Well,68708,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N03W18M001M,
645,29N04W03R002M,403929N1222944W001,Sha_03R002M screen interval 740-880 ft bgs,Screen: 740-880 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,917.00000,Observation,Part of a nested/multi-completion well,WCR2010-008159,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R002M,
646,29N04W03R003M,403929N1222945W001,Sha_03R003M screen interval 515-660 ft bgs,Screen: 515-660 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,696.00000,Observation,Part of a nested/multi-completion well,WCR2010-008159,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R003M,
647,29N04W03R004M,403929N1222945W002,Sha_03R004M screened interval 380-390 ft bgs,Screen: 380-390 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,438.00000,Observation,Part of a nested/multi-completion well,WCR2010-008159,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R004M,
648,29N04W03R005M,403929N1222945W003,Sha_03R005M screened interval 128-188 ft bgs,Screen: 128-188 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,254.00000,Observation,Part of a nested/multi-completion well,WCR2010-008159,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R005M,
649,29N04W03R006M,403929N1222945W004,Sha_03R006M screened interval 40-60 ft bgs,Screen: 40-60 ft,40.392931000,-122.294453000,NAD83,"GPS, 10m",457.840,,R.L. AT SURFACE,Shasta,5-006.03,Anderson,76.00000,Observation,Part of a nested/multi-completion well,WCR2010-008159,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W03R006M,
650,29N04W20A001M,403585N1223338W001,TEH_20A001M screen interval 755 to 855 bgs,Screen: 755-855 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,876.00000,Observation,Part of a nested/multi-completion well,WCR2007-008947,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A001M,
651,29N04W20A002M,403585N1223338W002,TEH_20A002M screen interval 360 to 430 bgs,Screen: 360-430 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,451.00000,Observation,Part of a nested/multi-completion well,WCR2007-008947,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A002M,
652,29N04W20A003M,403585N1223338W003,TEH_20A003M screen interval 154 to 189 bgs,Screen: 154-189 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,194.00000,Observation,Part of a nested/multi-completion well,WCR2007-008947,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A003M,
653,29N04W20A004M,403585N1223338W004,TEH_20A004M screen interval 50 to 60 bgs,Screen: 50-60 ft,40.358539000,-122.333847000,NAD83,Unknown,451.480,,Unknown,Tehama,5-006.01,Bowman,76.00000,Observation,Part of a nested/multi-completion well,WCR2007-008947,https://wdl.water.ca.gov/StationDetails.aspx?Station=29N04W20A004M,
654,30N03W18B001M,404614N1222443W001,SHA_18B001M screen interval 30 to 50 bgs,Screen: 30-50 ft,40.461329000,-122.244303000,NAD83,Unknown,400.120,,Unknown,Shasta,5-006.03,Anderson,55.00000,Observation,Single Well,WCR2003-010481,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W18B001M,
655,30N03W18B002M,404614N1222443W002,SHA_18B002M screen interval 110 to 160 bgs,Screen: 110-160 ft,40.461331000,-122.244265000,NAD83,Unknown,400.100,,Unknown,Shasta,5-006.03,Anderson,160.00000,Observation,Single Well,WCR2003-010480,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W18B002M,
656,30N03W30Q002M,404195N1222463W001,SHA_30Q002M screen interval 70 to 100 bgs,Screen: 70-100 ft,40.419478000,-122.246346000,NAD83,Unknown,445.090,,Unknown,Shasta,5-006.03,Anderson,103.00000,Observation,Single Well,1077144,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W30Q002M,
657,30N03W32P003M,404061N1222301W001,SHA_32P003M screen interval 60 to 100 bgs,Screen: 60-100 ft,40.405996560,-122.230051500,NAD83,Unknown,434.070,,Unknown,Shasta,5-006.03,Anderson,101.00000,Observation,Single Well,1077140,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N03W32P003M,
658,30N04W10H002M,404707N1222954W001,SHA_10H002M screen interval 20 to 40 bgs,Screen: 20-40 ft,40.470700000,-122.295400000,NAD83,Unknown,410.470,,Unknown,Shasta,5-006.03,Anderson,40.00000,Observation,Single Well,1077138,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H002M,
659,30N04W10H003M,404707N1222954W002,SHA_10H003M screen interval 100 to 150 bgs,Screen: 100-150 ft,40.470700000,-122.295400000,NAD83,Unknown,410.570,,Unknown,Shasta,5-006.03,Anderson,150.00000,Observation,Single Well,1077136,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H003M,
660,30N04W10H004M,404705N1222952W001,SHA_10H004M screen interval 35 to 55 bgs,10H004M shallow,40.470520000,-122.295136000,WGS84,"GPS, 10m",418.800,,R.L. AT W.L.M.PT.,Shasta,5-006.03,Anderson,55.00000,Observation,Single Well,WCR2009-008265,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H004M,
661,30N04W10H005M,404704N1222952W001,SHA_10H005M screen interval 110 to 160 bgs,ACID 10H005M,40.470478000,-122.295155000,WGS84,"GPS, 10m",418.700,,R.L. AT W.L.M.PT.,Shasta,5-006.03,Anderson,160.00000,Observation,Single Well,WCR2009-008264,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W10H005M,
662,30N04W22F002M,404412N1223015W001,SHA_22F002M screen interval 70 to 110 bgs,Screen: 70-110 ft,40.441159000,-122.301553000,NAD83,Unknown,447.860,,Unknown,Shasta,5-006.03,Anderson,113.00000,Observation,Single Well,WCR2003-010476,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W22F002M,
663,30N04W22F003M,404411N1223015W001,SHA_22F003M screen interval 170 to 200 bgs,Screen: 170-200 ft,40.441123000,-122.301538000,NAD83,Unknown,447.640,,Unknown,Shasta,5-006.03,Anderson,202.00000,Observation,Single Well,WCR2003-010475,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W22F003M,
664,30N04W22F004M,404412N1223018W001,SHA_22F004M screen interval 480 to 520 bgs,Screen: 480-520 ft,40.441235830,-122.301776500,NAD83,Unknown,447.800,,Unknown,Shasta,5-006.03,Anderson,540.00000,Observation,Single Well,WCR2005-009201,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W22F004M,
665,30N04W23M001M,404377N1222883W001,SHA_23M001M screen interval 80 to 110 bgs,Screen: 80-110 ft,40.437739440,-122.288336000,NAD83,Unknown,472.330,,Unknown,Shasta,5-006.03,Anderson,114.00000,Observation,Single Well,WCR2003-010472,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W23M001M,
666,30N04W23M002M,404377N1222883W002,SHA_23M002M screen interval 140 to 180 bgs,Screen: 140-180 ft,40.437757110,-122.288276800,NAD83,Unknown,472.670,,Unknown,Shasta,5-006.03,Anderson,201.00000,Observation,Single Well,WCR2003-010471,https://wdl.water.ca.gov/StationDetails.aspx?Station=30N04W23M002M,
